delivery_delay,payment_value,price,customer_state_SP,product_category_bed_bath_table,review_score
-7.0,70.45,220.0,False,True,5.0
-7.0,165.84,220.0,False,True,5.0
-3.0,232.71,59.9,False,False,5.0
-3.0,232.71,59.9,False,False,5.0
-3.0,232.71,59.9,False,False,5.0
-12.0,79.09,68.0,True,False,4.0
-7.0,695.99,550.0,False,False,5.0
-14.0,171.76,148.0,False,False,5.0
-5.0,106.76,79.9,False,False,4.0
-20.0,92.28,49.9,False,False,5.0
-9.0,89.97,69.0,False,False,5.0
-13.0,46.75,34.9,True,False,5.0
-26.0,38.41,24.9,True,False,5.0
-6.0,151.78,139.0,True,False,4.0
-2.0,46.26,34.99,True,False,5.0
-23.0,388.6,175.5,False,False,5.0
-23.0,388.6,175.5,False,False,5.0
-13.0,82.38,74.99,True,False,4.0
-6.0,53.05,33.9,True,False,5.0
-18.0,115.35,99.9,True,False,5.0
-21.0,820.24,750.0,False,False,5.0
-4.0,52.92,29.99,False,False,5.0
-17.0,41.84,29.99,True,False,4.0
-6.0,51.5,34.9,True,True,4.0
-16.0,94.04,79.9,True,False,5.0
-13.0,64.0,49.9,True,False,5.0
-8.0,122.0,109.9,True,True,4.0
0.0,88.71,79.99,True,False,5.0
-9.0,249.49,239.0,True,False,2.0
-22.0,76.65,58.99,False,False,5.0
-24.0,93.82,79.9,True,False,5.0
-28.0,86.15,69.9,True,False,5.0
-2.0,116.36,99.9,True,False,3.0
3.0,326.55,299.9,False,False,5.0
-13.0,82.98,69.9,True,False,4.0
-8.0,99.72,81.9,False,False,5.0
-12.0,171.7,157.0,True,True,4.0
-38.0,27.81,59.0,True,False,4.0
-38.0,46.35,59.0,True,False,4.0
-6.0,96.71,79.9,False,False,5.0
-13.0,147.81,125.0,False,False,4.0
-5.0,55.68,99.99,False,False,5.0
-5.0,27.83,99.99,False,False,5.0
-5.0,33.92,99.99,False,False,5.0
-13.0,29.69,12.9,False,False,3.0
-19.0,189.25,347.42,False,False,5.0
-19.0,189.0,347.42,False,False,5.0
-8.0,190.6,72.0,False,False,3.0
-8.0,190.6,72.0,False,False,3.0
-5.0,183.84,144.99,False,False,5.0
-4.0,133.4,119.9,True,False,5.0
-20.0,42.8,27.7,False,False,5.0
-8.0,150.09,139.9,False,False,5.0
-20.0,67.5,49.9,False,False,4.0
-9.0,314.95,295.0,False,False,5.0
0.0,401.19,279.99,False,False,1.0
-8.0,456.31,429.0,True,False,5.0
-10.0,49.36,16.9,True,True,5.0
-10.0,49.36,16.9,True,True,5.0
-5.0,22.87,15.0,True,False,5.0
-17.0,38.01,29.9,True,False,5.0
1.0,159.68,149.9,False,False,5.0
-11.0,78.65,59.0,False,False,5.0
-9.0,159.56,141.0,False,False,5.0
-15.0,101.93,84.9,False,False,5.0
-13.0,132.48,44.0,False,False,2.0
-13.0,132.48,44.0,False,False,2.0
-3.0,92.57,79.0,True,False,3.0
-19.0,34.86,23.9,False,False,4.0
-9.0,65.71,56.99,True,False,5.0
-14.0,151.02,135.0,False,False,5.0
-24.0,154.74,129.0,False,False,5.0
-16.0,56.01,39.9,False,False,5.0
-36.0,122.92,45.9,False,False,4.0
-36.0,122.92,45.9,False,False,4.0
-13.0,78.37,64.9,False,False,5.0
-7.0,136.08,119.0,False,False,4.0
-12.0,77.57,59.9,False,False,5.0
-17.0,124.07,35.0,True,False,4.0
-17.0,124.07,66.0,True,False,4.0
-17.0,90.05,78.0,True,False,5.0
-13.0,236.24,219.94,False,False,3.0
-37.0,327.17,79.95,False,False,3.0
-37.0,327.17,199.9,False,False,3.0
-14.0,152.77,129.0,False,False,5.0
7.0,93.48,79.9,False,False,5.0
-18.0,57.1,42.0,False,False,5.0
-14.0,20.29,12.9,True,False,4.0
-22.0,98.23,82.9,False,False,5.0
-1.0,303.68,289.0,True,False,5.0
-2.0,244.8,105.9,False,True,5.0
-2.0,244.8,105.9,False,True,5.0
-12.0,149.56,133.0,True,False,5.0
0.0,97.83,79.99,False,False,5.0
13.0,95.21,79.9,False,False,1.0
-14.0,45.38,32.9,True,False,5.0
0.0,195.57,180.0,True,False,5.0
-15.0,103.55,89.9,True,False,5.0
-8.0,629.84,299.99,False,False,5.0
-8.0,629.84,299.99,False,False,5.0
-10.0,128.45,106.9,False,False,5.0
-6.0,58.52,19.99,False,False,4.0
-6.0,58.52,19.99,False,False,4.0
-10.0,205.55,168.0,False,False,4.0
-12.0,58.46,42.9,False,False,4.0
-8.0,254.74,238.9,False,False,5.0
-18.0,208.1,188.9,False,False,5.0
-12.0,189.44,179.99,True,False,4.0
0.0,153.99,139.99,True,False,1.0
-8.0,70.72,58.99,True,False,4.0
-13.0,336.31,319.9,True,False,4.0
-20.0,91.06,68.0,False,False,5.0
-12.0,32.78,25.0,True,False,5.0
-13.0,189.4,129.94,False,False,5.0
-23.0,133.49,99.9,False,False,1.0
-20.0,34.69,17.9,False,False,5.0
-6.0,309.41,299.9,False,False,3.0
-12.0,195.86,177.9,True,False,2.0
-8.0,178.27,159.9,False,False,5.0
-3.0,472.63,449.0,True,False,5.0
-7.0,86.42,79.0,True,False,5.0
-1.0,45.22,29.99,False,False,1.0
-14.0,144.47,109.9,False,False,5.0
-15.0,87.73,69.99,False,False,5.0
-22.0,87.16,49.9,False,False,5.0
-21.0,227.27,205.0,False,True,5.0
1.0,70.52,52.9,False,True,1.0
-21.0,2241.64,1100.0,True,False,1.0
-21.0,2241.64,1100.0,True,False,1.0
-15.0,86.64,69.9,True,False,5.0
-13.0,71.17,49.99,True,False,4.0
-21.0,100.34,84.99,False,False,3.0
-17.0,102.67,82.9,False,False,5.0
-14.0,49.09,34.99,False,False,5.0
-17.0,99.43,79.9,False,True,5.0
-9.0,87.16,49.9,True,False,4.0
-1.0,29.41,22.0,True,False,5.0
-19.0,132.17,119.0,True,False,4.0
-14.0,162.13,129.9,False,False,3.0
-18.0,315.33,289.0,True,False,5.0
-22.0,128.54,105.0,False,False,5.0
-18.0,96.32,80.0,False,True,5.0
-8.0,17.29,9.9,True,False,5.0
-12.0,36.77,28.99,True,False,5.0
-21.0,213.6,170.0,False,False,5.0
-7.0,68.05,55.0,True,False,4.0
-2.0,773.57,759.9,True,False,5.0
-10.0,51.11,35.0,False,False,4.0
-12.0,20.75,8.9,True,False,4.0
-12.0,20.75,8.9,True,False,4.0
-11.0,92.18,68.9,False,False,5.0
-22.0,301.63,269.0,False,False,5.0
-16.0,147.15,129.0,False,False,5.0
-13.0,174.04,136.99,True,False,1.0
-6.0,79.24,69.9,True,False,5.0
-12.0,395.5,169.9,False,False,5.0
-12.0,395.5,169.9,False,False,5.0
-16.0,69.31,55.9,False,False,4.0
-13.0,169.92,149.99,True,False,5.0
-33.0,106.54,79.9,True,True,5.0
-20.0,51.96,29.9,False,False,5.0
-11.0,53.27,39.9,True,False,5.0
-6.0,228.29,219.49,True,False,5.0
0.0,45.0,29.9,False,False,1.0
-22.0,348.77,330.0,False,False,5.0
-13.0,79.56,59.9,False,False,5.0
-7.0,290.65,65.0,True,False,3.0
-7.0,290.65,179.9,True,False,3.0
-7.0,89.61,75.0,False,False,5.0
-13.0,88.9,79.99,True,True,5.0
-5.0,61.4,43.0,False,False,5.0
-13.0,247.54,239.0,True,False,5.0
-14.0,48.83,35.0,True,False,4.0
-20.0,124.52,110.0,False,False,5.0
-2.0,121.96,109.99,True,False,5.0
-12.0,27.77,19.99,True,False,5.0
-16.0,111.85,99.0,True,False,5.0
-10.0,32.38,19.9,True,False,5.0
-17.0,85.68,30.05,True,False,5.0
-17.0,85.68,30.05,True,False,5.0
-13.0,142.02,124.9,True,False,5.0
-10.0,183.18,168.98,True,True,5.0
-17.0,93.76,85.0,True,False,5.0
-13.0,114.81,97.0,True,False,5.0
-18.0,119.84,99.9,False,False,5.0
0.0,82.56,64.9,True,True,5.0
-14.0,588.14,119.9,False,False,2.0
-14.0,588.14,119.9,False,False,2.0
-14.0,588.14,119.85,False,False,2.0
-20.0,444.3,59.9,True,False,4.0
-20.0,444.3,59.9,True,False,4.0
-20.0,444.3,59.9,True,False,4.0
-20.0,444.3,59.9,True,False,4.0
-20.0,444.3,59.9,True,False,4.0
-20.0,444.3,59.9,True,False,4.0
-15.0,339.21,86.96,False,False,5.0
-15.0,339.21,86.96,False,False,5.0
-15.0,339.21,86.96,False,False,5.0
-13.0,72.14,56.99,False,False,5.0
-20.0,63.01,48.9,True,False,1.0
-16.0,58.58,45.6,True,False,4.0
-27.0,189.0,149.9,False,False,5.0
1.0,92.91,38.4,False,False,1.0
1.0,92.91,38.4,False,False,1.0
-17.0,84.14,65.0,False,False,1.0
-18.0,94.3,79.0,True,False,5.0
-14.0,76.6,59.99,False,False,5.0
-21.0,116.36,99.9,True,False,4.0
-4.0,31.77,13.99,False,False,5.0
-12.0,72.79,45.9,False,False,5.0
-12.0,69.44,49.9,False,False,3.0
-13.0,868.54,479.0,False,False,3.0
-13.0,868.54,289.0,False,False,3.0
-10.0,96.32,82.0,False,False,5.0
-14.0,40.06,69.99,True,False,5.0
-14.0,43.0,69.99,True,False,5.0
-32.0,33.95,17.9,False,True,4.0
-30.0,83.45,64.9,False,False,5.0
-11.0,217.8,99.99,False,False,5.0
-11.0,217.8,99.99,False,False,5.0
-12.0,51.54,42.9,False,False,4.0
-22.0,128.87,44.9,False,False,5.0
-22.0,128.87,54.9,False,False,5.0
-16.0,34.23,16.0,False,False,5.0
-13.0,114.79,98.99,True,True,5.0
-23.0,65.53,39.9,False,True,5.0
-18.0,164.55,152.0,True,False,5.0
-17.0,161.27,149.0,True,False,4.0
-25.0,178.42,134.9,False,False,5.0
-14.0,135.08,89.99,False,False,5.0
-3.0,100.34,84.99,False,False,4.0
-16.0,175.87,149.98,False,False,4.0
-27.0,111.4,34.9,False,False,4.0
-27.0,111.4,34.9,False,False,4.0
-7.0,43.62,34.9,True,False,5.0
-5.0,93.02,37.5,True,False,5.0
-5.0,93.02,37.5,True,False,5.0
-6.0,136.28,120.0,False,False,4.0
2.0,33.16,25.77,True,False,5.0
0.0,24.75,12.9,True,False,1.0
-7.0,171.84,148.0,True,False,4.0
-7.0,39.03,13.65,False,False,5.0
-7.0,53.39,46.0,True,False,5.0
-17.0,173.13,159.0,True,False,5.0
-15.0,426.25,263.99,True,False,3.0
-15.0,426.25,99.99,True,False,3.0
-13.0,81.24,58.9,False,False,5.0
7.0,55.28,29.9,False,False,4.0
-2.0,39.09,24.99,False,False,5.0
-12.0,318.44,249.99,False,False,4.0
-18.0,247.52,219.9,False,True,1.0
65.0,56.78,49.0,True,False,1.0
-10.0,121.18,99.99,False,False,4.0
0.0,365.38,320.0,True,False,5.0
-15.0,304.52,259.9,True,False,5.0
0.0,82.83,70.0,True,True,3.0
-6.0,470.06,440.0,True,False,4.0
-10.0,85.54,34.99,True,False,3.0
-10.0,85.54,34.99,True,False,3.0
-18.0,88.5,73.9,False,False,5.0
-14.0,181.77,148.75,False,False,5.0
-21.0,29.1,15.0,False,False,4.0
3.0,150.87,129.99,True,False,2.0
8.0,174.16,150.4,True,False,4.0
-21.0,206.06,193.0,False,False,5.0
-16.0,14.78,7.0,True,False,4.0
-11.0,42.51,27.99,False,False,4.0
-21.0,191.84,148.0,True,False,3.0
-11.0,96.8,79.0,False,False,5.0
-21.0,43.0,27.9,False,False,5.0
-9.0,92.86,83.9,True,False,3.0
-9.0,148.04,104.9,False,False,5.0
-16.0,148.39,129.9,True,False,5.0
-9.0,73.05,49.9,False,False,5.0
-17.0,116.12,99.0,False,False,5.0
-16.0,129.37,109.9,False,False,5.0
-11.0,70.03,54.9,False,False,5.0
-3.0,194.71,129.0,False,False,2.0
-15.0,39.96,29.0,True,False,5.0
0.0,235.9,199.0,True,False,2.0
0.0,69.9,69.9,False,False,4.0
-10.0,75.66,24.99,True,False,5.0
-10.0,75.66,24.99,True,False,5.0
-5.0,47.71,29.7,True,False,5.0
-8.0,236.29,220.0,False,True,5.0
-37.0,91.92,28.9,False,False,4.0
-37.0,91.92,28.9,False,False,4.0
-45.0,80.1,64.9,False,True,4.0
-2.0,45.3,29.99,False,False,5.0
-18.0,54.0,39.9,False,False,5.0
-16.0,68.86,52.18,False,False,4.0
-10.0,193.65,159.0,True,False,3.0
-22.0,33.28,24.99,True,False,5.0
-9.0,123.69,109.9,True,True,5.0
-11.0,168.83,149.9,False,False,5.0
-7.0,27.77,19.99,True,False,4.0
-14.0,147.39,120.0,False,False,5.0
-13.0,600.75,582.5,True,False,5.0
-14.0,321.06,38.4,False,False,5.0
-14.0,321.06,38.4,False,False,5.0
-14.0,321.06,38.4,False,False,5.0
-14.0,321.06,38.4,False,False,5.0
-14.0,321.06,38.4,False,False,5.0
-14.0,321.06,38.4,False,False,5.0
1.0,126.92,89.0,True,False,4.0
-21.0,143.71,120.0,False,False,4.0
-18.0,86.9,59.9,False,False,4.0
-17.0,60.1,43.99,False,False,5.0
-13.0,84.64,74.9,True,True,5.0
-13.0,67.29,59.9,True,False,5.0
-15.0,72.14,56.99,False,True,5.0
-17.0,323.68,248.99,False,False,4.0
-7.0,78.19,55.0,False,True,5.0
-10.0,41.54,32.2,True,True,5.0
-5.0,32.24,48.99,False,False,5.0
-5.0,32.19,48.99,False,False,5.0
3.0,88.9,79.99,True,True,2.0
-10.0,165.11,109.0,False,False,5.0
-19.0,138.98,127.48,True,False,5.0
-7.0,55.0,39.9,False,False,5.0
-11.0,63.52,49.0,False,False,3.0
-15.0,29.84,54.4,False,False,5.0
-15.0,39.7,54.4,False,False,5.0
-13.0,38.1,29.99,True,False,5.0
-2.0,169.87,151.9,True,False,5.0
-6.0,38.62,29.9,True,False,5.0
-16.0,71.82,59.9,True,True,1.0
-13.0,66.63,49.0,True,True,5.0
-14.0,103.37,89.0,False,False,5.0
-20.0,85.14,69.9,False,False,5.0
-3.0,96.94,79.9,False,False,5.0
-36.0,506.48,479.0,True,False,5.0
-11.0,248.28,26.74,False,False,5.0
-11.0,248.28,26.74,False,False,5.0
-11.0,248.28,26.74,False,False,5.0
-11.0,248.28,26.74,False,False,5.0
-11.0,248.28,26.74,False,False,5.0
-11.0,248.28,26.74,False,False,5.0
-27.0,103.04,79.9,False,True,4.0
-18.0,52.01,35.9,True,False,5.0
-17.0,139.66,119.85,False,False,5.0
-10.0,58.22,39.99,False,True,4.0
-26.0,58.13,39.9,False,False,4.0
-14.0,38.29,30.9,True,False,5.0
-22.0,177.15,161.14,False,False,5.0
-29.0,257.9,239.9,False,False,5.0
-25.0,119.46,68.26,False,False,5.0
-31.0,258.25,239.0,False,False,5.0
-1.0,48.64,199.99,False,False,5.0
-1.0,170.0,199.99,False,False,5.0
-18.0,78.52,60.0,False,False,5.0
-18.0,298.81,208.9,True,False,5.0
-16.0,343.7,324.99,False,False,4.0
-24.0,67.16,49.9,True,False,4.0
-19.0,126.8,110.89,False,False,5.0
-9.0,85.23,69.99,False,False,5.0
-22.0,121.5,102.9,False,False,5.0
-18.0,117.95,100.0,False,False,5.0
-12.0,84.14,69.9,False,False,1.0
-4.0,32.79,19.99,True,False,4.0
-12.0,88.94,72.0,False,False,5.0
-7.0,68.66,49.0,False,False,4.0
-15.0,18.87,9.99,True,False,5.0
-15.0,86.02,69.9,True,False,5.0
-19.0,91.94,79.99,True,False,5.0
9.0,40.79,28.0,True,False,3.0
-18.0,89.17,72.9,False,False,4.0
-7.0,18.29,10.9,True,False,5.0
-10.0,127.38,109.9,True,False,5.0
-22.0,31.86,20.9,False,False,5.0
0.0,370.72,349.99,True,False,1.0
-16.0,53.09,38.99,False,False,5.0
-13.0,10.32,89.0,False,False,5.0
-13.0,19.8,89.0,False,False,5.0
-13.0,12.26,89.0,False,False,5.0
-13.0,25.73,89.0,False,False,5.0
-13.0,7.7,89.0,False,False,5.0
-13.0,28.56,89.0,False,False,5.0
-16.0,45.78,29.99,False,False,3.0
-14.0,44.1,29.99,False,False,5.0
-7.0,96.22,79.9,False,False,4.0
-20.0,150.39,129.0,False,False,5.0
-16.0,157.16,139.99,False,False,4.0
-5.0,45.0,29.9,False,False,1.0
2.0,179.04,151.9,False,False,3.0
-15.0,55.88,39.9,True,False,5.0
-14.0,212.03,189.9,True,False,5.0
-20.0,163.96,146.49,False,False,4.0
-13.0,63.77,50.75,False,False,5.0
-13.0,62.01,46.9,False,False,4.0
-15.0,64.18,17.99,False,False,5.0
-15.0,64.18,17.99,False,False,5.0
-13.0,72.43,59.0,True,False,5.0
0.0,196.49,129.0,True,False,3.0
-5.0,124.7,105.0,False,False,3.0
-25.0,174.26,139.9,False,False,5.0
-13.0,92.9,79.9,True,False,5.0
-2.0,168.77,148.0,False,False,5.0
-10.0,44.08,14.5,True,False,5.0
-10.0,44.08,14.8,True,False,5.0
-32.0,59.89,41.5,True,False,5.0
-6.0,110.16,96.4,True,True,5.0
7.0,182.6,167.68,True,False,1.0
-14.0,67.11,59.0,True,False,5.0
-8.0,84.17,75.89,True,False,4.0
-8.0,26.38,18.99,True,False,5.0
-14.0,24.09,8.99,False,False,5.0
-18.0,212.73,199.0,True,False,4.0
-13.0,26.84,14.24,False,False,5.0
-7.0,25.5,13.65,True,False,4.0
-11.0,68.3,54.9,True,True,5.0
-18.0,212.52,196.8,False,False,4.0
-5.0,134.58,119.0,False,False,3.0
-10.0,113.34,98.9,False,False,1.0
-20.0,195.68,169.99,False,False,5.0
-10.0,117.79,99.0,False,False,5.0
-13.0,201.83,163.99,False,False,5.0
-16.0,58.79,44.9,True,False,5.0
-7.0,76.08,59.9,False,True,4.0
0.0,381.48,171.39,False,False,5.0
0.0,381.48,171.39,False,False,5.0
-18.0,146.92,120.0,False,False,5.0
-7.0,76.34,28.9,True,True,4.0
-7.0,76.34,28.9,True,True,4.0
-16.0,99.34,84.0,False,False,5.0
-15.0,32.61,23.89,True,False,5.0
-28.0,186.5,149.9,False,False,5.0
14.0,78.38,59.0,False,False,1.0
-10.0,94.4,84.99,True,False,4.0
-7.0,21.77,13.99,True,False,5.0
18.0,47.74,24.89,False,False,1.0
-2.0,62.59,44.99,False,True,5.0
-18.0,57.69,45.0,True,False,5.0
-3.0,117.38,95.0,False,False,5.0
-8.0,71.83,55.0,False,False,5.0
-15.0,117.94,99.99,True,False,5.0
-16.0,137.71,119.0,False,False,3.0
-38.0,49.22,29.9,False,False,5.0
-13.0,156.51,139.9,True,False,5.0
-19.0,176.76,145.0,True,False,5.0
-6.0,1373.83,1340.0,False,False,5.0
-16.0,315.24,65.0,True,False,5.0
-16.0,315.24,65.0,True,False,5.0
-16.0,315.24,65.0,True,False,5.0
-16.0,315.24,65.0,True,False,5.0
-8.0,92.89,69.9,False,False,5.0
11.0,59.24,49.9,True,False,1.0
-15.0,100.0,105.4,False,False,4.0
-15.0,25.33,105.4,False,False,4.0
-8.0,121.97,110.0,True,True,5.0
-18.0,125.96,48.9,True,False,5.0
-18.0,125.96,48.9,True,False,5.0
5.0,192.9,23.48,False,False,1.0
5.0,192.9,23.48,False,False,1.0
5.0,192.9,23.48,False,False,1.0
5.0,192.9,23.48,False,False,1.0
5.0,192.9,23.48,False,False,1.0
-7.0,153.32,59.8,False,False,4.0
-7.0,153.32,59.8,False,False,4.0
-20.0,242.1,99.9,False,False,3.0
-20.0,242.1,99.9,False,False,3.0
-6.0,54.17,45.9,True,False,4.0
-21.0,189.0,149.9,False,False,4.0
-10.0,32.0,16.9,True,False,5.0
-7.0,37.72,29.0,True,False,5.0
-12.0,170.0,129.9,True,False,4.0
-1.0,76.66,59.0,False,False,5.0
-24.0,178.9,159.9,False,False,5.0
-20.0,54.5,36.9,False,False,5.0
-10.0,115.86,100.4,True,False,3.0
0.0,77.21,54.9,False,False,2.0
-15.0,53.13,34.9,False,False,4.0
-1.0,206.84,149.9,False,False,5.0
-12.0,20.75,8.9,True,False,4.0
-32.0,175.08,149.9,True,False,5.0
-14.0,104.64,88.34,True,False,5.0
-5.0,72.95,29.46,True,False,5.0
-5.0,72.95,28.56,True,False,5.0
-12.0,144.34,112.9,False,False,5.0
-14.0,107.8,53.9,False,False,1.0
-14.0,107.8,53.9,False,False,1.0
-16.0,621.07,599.0,False,False,5.0
1.0,70.02,59.0,True,False,4.0
-9.0,417.19,389.9,False,False,3.0
0.0,313.18,299.0,False,False,5.0
-3.0,113.82,75.0,False,False,1.0
-7.0,111.89,99.99,True,False,5.0
-15.0,112.94,98.99,False,False,5.0
-8.0,56.39,49.0,True,False,4.0
-20.0,161.54,149.0,True,False,5.0
-10.0,27.0,11.9,False,False,5.0
-13.0,107.78,89.9,False,True,4.0
-8.0,73.69,49.0,False,False,5.0
-14.0,72.76,59.9,True,False,4.0
-15.0,27.04,10.99,False,False,5.0
-13.0,34.84,22.99,True,False,4.0
0.0,40.55,18.49,False,False,5.0
-14.0,573.62,552.5,False,False,5.0
-20.0,273.66,29.5,True,False,4.0
-20.0,273.66,29.5,True,False,4.0
-20.0,273.66,29.5,True,False,4.0
-20.0,273.66,29.5,True,False,4.0
-20.0,273.66,29.5,True,False,4.0
-20.0,273.66,29.5,True,False,4.0
31.0,334.8,286.0,False,False,1.0
1.0,133.95,109.9,True,False,2.0
-10.0,84.8,72.9,True,False,2.0
-7.0,47.29,39.9,True,False,5.0
-15.0,146.27,133.0,True,False,5.0
-13.0,158.21,129.0,False,False,5.0
-12.0,37.78,24.99,True,False,1.0
-12.0,111.81,94.9,False,False,2.0
-14.0,75.17,59.0,True,False,4.0
-16.0,137.28,120.0,False,False,4.0
-17.0,46.75,34.9,True,False,5.0
-13.0,149.96,137.5,True,False,1.0
-13.0,149.59,134.9,True,False,5.0
-5.0,47.78,40.0,True,False,4.0
-15.0,32.78,23.9,True,False,1.0
-14.0,42.77,34.99,True,False,4.0
0.0,131.14,114.9,False,False,1.0
-10.0,123.67,110.0,True,False,1.0
-9.0,172.16,155.97,False,False,1.0
-15.0,55.0,39.9,True,False,5.0
-20.0,790.65,735.0,False,False,5.0
3.0,99.26,86.0,True,False,4.0
5.0,54.96,37.9,False,True,1.0
-14.0,46.39,39.0,True,False,5.0
-7.0,98.26,85.0,True,False,5.0
-21.0,26.45,18.9,False,False,5.0
-5.0,1221.39,1199.0,True,False,5.0
4.0,415.54,399.0,True,False,1.0
-14.0,95.67,69.9,False,False,5.0
0.0,179.19,159.49,False,False,5.0
6.0,389.98,149.9,False,True,4.0
6.0,389.98,199.9,False,True,4.0
-26.0,214.14,198.0,True,False,5.0
-18.0,1517.7,729.0,True,False,5.0
-18.0,1517.7,729.0,True,False,5.0
-12.0,82.64,69.9,False,False,5.0
-23.0,858.65,795.0,False,False,5.0
-4.0,101.78,12.99,False,True,5.0
-4.0,101.78,12.99,False,True,5.0
-12.0,77.89,59.9,False,True,2.0
-14.0,221.18,205.0,False,False,1.0
-10.0,42.0,26.9,False,False,5.0
-5.0,25.1,10.0,False,False,1.0
-15.0,82.6,64.9,False,False,4.0
-5.0,60.73,49.0,True,False,4.0
-8.0,112.58,44.55,True,False,5.0
-8.0,112.58,44.55,True,False,5.0
-13.0,32.77,24.99,True,True,3.0
-12.0,61.32,45.9,True,False,5.0
-7.0,47.84,35.99,True,False,4.0
-13.0,109.97,94.99,False,False,4.0
-14.0,37.23,19.0,False,False,5.0
-20.0,67.44,49.0,False,False,4.0
-9.0,195.55,179.0,True,False,5.0
0.0,166.69,135.0,False,False,1.0
-13.0,511.21,493.0,True,False,5.0
-20.0,76.89,59.9,False,False,4.0
20.0,40.09,24.99,False,False,1.0
-15.0,56.39,49.0,True,False,5.0
1.0,53.05,31.9,False,False,1.0
-21.0,193.82,179.9,True,False,5.0
4.0,35.69,18.9,False,False,1.0
1.0,65.04,49.99,False,False,5.0
-11.0,71.13,54.99,False,False,4.0
-8.0,196.3,85.0,True,False,5.0
-8.0,196.3,85.0,True,False,5.0
-4.0,83.79,69.0,True,False,5.0
-6.0,142.87,125.55,False,False,4.0
-27.0,57.43,42.99,True,False,1.0
-7.0,72.64,55.0,False,False,5.0
-7.0,292.28,209.99,False,False,3.0
-8.0,222.05,197.9,False,False,1.0
-17.0,862.07,799.99,False,False,4.0
-23.0,121.28,109.9,True,True,5.0
-20.0,22.38,14.99,True,False,5.0
-2.0,265.39,248.9,False,False,5.0
-15.0,98.7,69.9,True,False,5.0
-14.0,147.35,130.0,False,False,5.0
-1.0,114.89,99.88,True,True,4.0
-14.0,57.69,45.0,True,False,1.0
-24.0,122.92,45.9,False,False,1.0
-24.0,122.92,45.9,False,False,1.0
1.0,85.23,69.99,False,False,3.0
-13.0,123.25,109.9,True,True,3.0
-14.0,63.1,49.0,False,True,4.0
-15.0,105.83,89.99,False,True,5.0
-43.0,452.0,422.0,False,True,5.0
-15.0,69.61,52.0,False,False,5.0
-13.0,53.73,42.0,True,False,5.0
-6.0,98.35,79.9,True,False,5.0
-12.0,76.85,64.9,True,False,5.0
-10.0,179.22,160.0,True,False,5.0
-21.0,96.65,78.0,False,False,5.0
-11.0,110.18,39.99,False,False,5.0
-11.0,110.18,39.99,False,False,5.0
-11.0,121.38,47.9,True,False,5.0
-11.0,121.38,47.9,True,False,5.0
-8.0,86.32,77.42,True,False,3.0
-24.0,93.53,79.39,True,False,5.0
-16.0,108.51,90.0,False,False,5.0
-30.0,16.62,7.9,False,False,5.0
-13.0,89.02,29.99,False,False,5.0
-13.0,89.02,29.99,False,False,5.0
-21.0,142.99,120.0,True,False,3.0
-6.0,53.51,109.9,False,False,5.0
-6.0,72.01,109.9,False,False,5.0
-19.0,128.77,109.9,False,False,5.0
-7.0,164.32,155.97,True,False,1.0
-13.0,148.53,96.0,False,True,1.0
-13.0,148.53,19.99,False,False,1.0
-19.0,201.54,158.4,False,False,3.0
0.0,131.36,55.98,False,False,5.0
0.0,131.36,55.98,False,False,5.0
-19.0,472.41,439.0,True,False,5.0
3.0,37.72,19.49,False,False,1.0
-8.0,36.75,24.9,True,True,4.0
-2.0,281.52,159.9,False,False,4.0
-2.0,281.52,74.99,False,False,4.0
-20.0,50.1,35.0,False,False,5.0
-13.0,27.61,19.9,False,False,5.0
24.0,229.24,79.9,True,True,4.0
24.0,229.24,79.9,True,True,4.0
-14.0,93.98,77.68,False,True,3.0
-14.0,205.35,187.2,False,False,5.0
-21.0,33.36,22.4,True,False,3.0
-13.0,44.42,29.9,True,False,5.0
-1.0,139.66,130.0,True,False,5.0
1.0,65.18,56.99,False,False,5.0
1.0,8.65,56.99,False,False,5.0
0.0,148.06,129.9,False,False,3.0
-13.0,204.34,189.9,False,False,5.0
-26.0,174.43,139.65,False,False,5.0
-11.0,36.55,14.49,False,False,5.0
18.0,181.95,139.99,False,True,1.0
-8.0,83.23,69.0,False,False,5.0
-10.0,20.75,12.88,True,False,5.0
-32.0,57.23,39.0,False,False,5.0
-41.0,363.24,298.0,False,False,5.0
-10.0,50.26,37.47,True,False,5.0
-8.0,365.82,169.99,True,False,5.0
-8.0,365.82,169.99,True,False,5.0
-10.0,57.1,42.0,False,False,5.0
-19.0,93.58,68.9,False,False,5.0
-10.0,77.65,62.9,True,True,1.0
-10.0,102.82,94.9,True,False,5.0
-17.0,111.42,88.0,False,True,5.0
-15.0,157.4,109.9,False,False,4.0
-9.0,85.62,72.0,False,False,4.0
-6.0,84.38,26.9,False,False,5.0
-6.0,84.38,26.9,False,False,5.0
-20.0,412.16,394.65,False,False,1.0
-10.0,69.14,54.0,False,False,5.0
-14.0,52.5,34.9,False,False,5.0
-13.0,86.02,69.9,True,False,5.0
-22.0,442.26,412.0,False,False,5.0
-8.0,56.78,47.9,True,True,5.0
-7.0,74.64,56.99,False,True,5.0
-8.0,85.15,70.9,False,False,4.0
0.0,200.72,183.0,False,False,4.0
-8.0,178.23,159.9,True,True,5.0
4.0,616.94,599.0,False,False,3.0
-19.0,46.3,31.2,False,False,5.0
-16.0,103.98,85.5,False,False,5.0
